dataset,ir,n3,svm_gmean,svm_f1,svm_rec,knn_gmean,knn_f1,knn_rec,rf_gmean,rf_f1,rf_rec,mlp_gmean,mlp_f1,mlp_rec,mean_gmean,mean_f1,mean_rec,n_3_imb,n_1_imb
mammo-mass,13,0.09999999999999998,0.28159096182461507,0.1761111111111111,0.11666666666666665,0.5801933864505087,0.34454320189614307,0.3666666666666666,0.5842468768537332,0.34454320189614307,0.3952380952380952,0.04058678136666449,0.025,0.016666666666666666,0.37165450162388036,0.22826116049413261,0.2238095238095238,0.34972677595628415,0.4663969909871549
monk-2,1,0.06372549019607843,0.9912378863876954,0.991103896103896,0.9827439024390243,0.9901221263335798,0.990061337709017,0.9828658536585365,1.0,0.990061337709017,1.0,0.9174987737832231,0.9193139067318137,0.9170731707317072,0.9747146966261245,0.9751197851361817,0.970670731707317,0.049019607843137254,0.6666666666666667
monk-2,3,0.13486842105263153,0.7706972720153241,0.8979619587725016,0.9080193236714976,0.8748816196895154,0.958619981569855,0.9890821256038647,1.0,0.958619981569855,1.0,0.8603011779606374,0.9305989659874717,0.9295652173913043,0.8764700174163692,0.9467952265824571,0.9566666666666667,0.10964912280701755,0.5241228070175439
monk-2,5,0.08759124087591241,0.9468035036541336,0.977820412432906,0.9716425120772947,0.7508832422321912,0.9374071532067415,0.9539130434782608,1.0,0.9374071532067415,1.0,0.5019870756700373,0.9259417928948721,0.964975845410628,0.7999184553890906,0.9602923396336298,0.9726328502415459,0.1457856598016781,0.5465293668954996
monk-2,7,0.09578544061302685,0.910947330888539,0.9882360685130671,1.0,0.7170782987384309,0.9649363270958773,0.9955555555555555,1.0,0.9649363270958773,1.0,0.17915653643483398,0.922594415273504,0.9670048309178745,0.7017955415154509,0.9689417027206121,0.9906400966183575,0.22089314194577353,0.5528309409888358
monk-2,9,0.09090909090909094,0.79009099926715,0.9566952571093088,0.9495652173913044,0.7044129652469445,0.9598500245684123,0.9693236714975846,1.0,0.9598500245684123,1.0,0.0,0.9480195333695063,1.0,0.6236259911285236,0.9661412037618069,0.9797222222222223,0.27535087719298246,0.4926315789473684
monk-2,11,0.06024096385542166,0.8246279277946551,0.9859966215237618,1.0,0.7305511880698525,0.9729538810885234,0.9869082125603864,1.0,0.9729538810885234,1.0,0.6277334189119925,0.9697245951804156,0.9826086956521738,0.7957281336941251,0.9821687744481753,0.99237922705314,0.2706766917293233,0.49404761904761907
monk-2,13,0.06910569105691056,0.5560477932315067,0.9754043684006352,1.0,0.7095709083475971,0.9706582424833149,0.9780193236714976,1.0,0.9706582424833149,1.0,0.3706917191485417,0.9667018919101423,0.9867632850241547,0.6590776051819114,0.9781911256985231,0.991195652173913,0.2675438596491228,0.4861111111111111
pima,1,0.34888059701492535,0.7375032139680767,0.7545982744755759,0.7983577917540181,0.730777466148858,0.7410886488943349,0.7669811320754717,0.7667423469289141,0.7410886488943349,0.7836477987421384,0.326104983908194,0.3943290542023261,0.4254716981132075,0.6402820027385108,0.6656347791584868,0.693614605171209,0.34888059701492535,0.5074626865671642
pima,3,0.24737631184407793,0.551628630983859,0.3864463383870401,0.5147950089126561,0.6545459476009914,0.5145020865769977,0.515151515151515,0.6859181506968881,0.5145020865769977,0.5180926916221033,0.2597939834122601,0.2006979186160148,0.14696969696969697,0.5379716781734996,0.4203398237718191,0.42375222816399283,0.3384790419161677,0.4793173652694611
pima,5,0.20999999999999996,0.5830355947429007,0.34127734697848294,0.55,0.5623383371007987,0.3558618158820383,0.375,0.5491281859149062,0.3558618158820383,0.31999999999999995,0.0,0.0,0.0,0.42362552943965137,0.2772622523736878,0.31125,0.37,0.5
pima,7,0.16637478108581438,0.6269135059702561,0.3402362452293445,0.5480952380952381,0.5310410255600302,0.33397069597069595,0.3176190476190476,0.47528325592853926,0.33397069597069595,0.2457142857142857,0.06480740698407861,0.05454545454545454,0.04285714285714286,0.424511298610726,0.26119021143104915,0.28857142857142853,0.39107042253521124,0.49145070422535214
pima,9,0.11690647482014394,0.531996218965993,0.21274874623900955,0.48409090909090907,0.6043646552104767,0.3986885095580748,0.39999999999999997,0.5295776293518001,0.3986885095580748,0.30606060606060603,0.04264014327112209,0.03076923076923077,0.01818181818181818,0.427144661699848,0.25391702043267417,0.3020833333333333,0.3425,0.4627857142857143
pima,11,0.11743119266055047,0.6138200241041671,0.27147174802803414,0.5666666666666667,0.45614572170700807,0.2424329205366357,0.2333333333333333,0.5066636527166972,0.2424329205366357,0.2777777777777778,0.0,0.0,0.0,0.39415734963196813,0.21462768718974634,0.26944444444444443,0.42800000000000005,0.49033333333333334
pima,13,0.11710037174721188,0.5746664357047095,0.18971614230467712,0.5321428571428573,0.46382862624051735,0.24884133410449202,0.23749999999999996,0.4124968005392706,0.24884133410449202,0.19821428571428573,0.0,0.0,0.0,0.3627479656211244,0.17729088425380746,0.24196428571428574,0.4277368421052632,0.4872105263157895
saheart,1,0.4125,0.7001848036951469,0.6999054720995561,0.7,0.7196469429131893,0.7241094280893541,0.73125,0.7087613135139421,0.7241094280893541,0.728125,0.4085070858630284,0.4462173731947613,0.496875,0.6342750364963268,0.6459784786366161,0.6640625,0.4125,0.571875
saheart,3,0.3027295285359801,0.5840943395963081,0.4295571178767933,0.6361904761904762,0.5506320323591001,0.4059626290081698,0.3554761904761905,0.549843398671408,0.4059626290081698,0.3426190476190476,0.23103438197875215,0.18336234852363884,0.14833333333333334,0.47890103815139207,0.3579612005941032,0.37065476190476193,0.42274277096583834,0.5599304963608944
saheart,5,0.22651933701657456,0.5623522518014648,0.31099211019561035,0.5,0.5118020315425461,0.31154171754171756,0.30833333333333335,0.2602825892377073,0.31154171754171756,0.09166666666666667,0.10302949833043795,0.06403326403326404,0.08333333333333334,0.35936659272803906,0.20541628274656956,0.24583333333333335,0.4229028697571744,0.5242273730684327
saheart,7,0.19710144927536233,0.6113567606150727,0.30973223828855106,0.5472222222222223,0.4006728132147652,0.19404737333529903,0.1875,0.2819180115156763,0.19404737333529903,0.10416666666666667,0.033054388401430046,0.01818181818181818,0.01111111111111111,0.33175049343673607,0.17103148299254262,0.2125,0.47158478361312184,0.5246419220699214
saheart,9,0.17559523809523814,0.5470504685456461,0.23023665223665227,0.48571428571428565,0.34143101829045197,0.1808555041449778,0.19047619047619047,0.24116116364426987,0.1808555041449778,0.1,0.04082482904638629,0.021875,0.1,0.29261686988168856,0.14820391030752872,0.21904761904761902,0.4630892091936112,0.5386638098948189
saheart,11,0.1185410334346505,0.5381733196528281,0.19450959915142682,0.45,0.4856610800026042,0.2918686868686869,0.2899999999999999,0.1253432008176072,0.2918686868686869,0.05333333333333333,0.05895260669440816,0.026666666666666665,0.04,0.3020325517918619,0.14840012706058398,0.20833333333333334,0.40182732401275445,0.5090139808682854
saheart,13,0.12923076923076926,0.5324276282550331,0.19385958981293666,0.45,0.15309117231980585,0.08318181818181819,0.085,0.13378983475215844,0.08318181818181819,0.06000000000000001,0.06714310628286035,0.03333333333333333,0.05,0.22161293540246443,0.10140320914154585,0.16125000000000003,0.5113734523466744,0.5362078894327671
spectfheart,1,0.38181818181818183,0.7591114266447317,0.7575222146274779,0.7454545454545455,0.6967045848728605,0.653046955624355,0.4999999999999999,0.7655747498770183,0.653046955624355,0.7272727272727273,0.05222329678670934,0.5095238095238096,0.7272727272727273,0.56840351454533,0.6693750335062254,0.675,0.38181818181818183,0.5363636363636364
spectfheart,3,0.30454545454545456,0.6385960852910151,0.7989857877352822,0.7666666666666667,0.7091511385866074,0.8606051914932813,0.8575757575757577,0.6145663472429613,0.8606051914932813,0.9151515151515153,0.06030226891555268,0.739047619047619,0.8363636363636363,0.5056539600090342,0.8168293646107512,0.843939393939394,0.3666666666666667,0.5
spectfheart,5,0.24015748031496065,0.6606722774426533,0.8645298377965887,0.8301771871539314,0.588004075673316,0.8599589539573819,0.8442967884828351,0.537046996675503,0.8599589539573819,0.974141749723145,0.05634361698190116,0.8189536136031318,0.8952380952380953,0.46051674169334345,0.8665882103811966,0.8859634551495017,0.40880503144654085,0.5204402515723271
spectfheart,7,0.18595041322314054,0.5982529945705829,0.8822497538909057,0.8539867109634554,0.5869530786636898,0.8933511360340323,0.8753045404208196,0.3017061257049717,0.8933511360340323,0.9928571428571429,0.0,0.9339130434782609,1.0,0.3717280497348111,0.9120496255939987,0.9305370985603545,0.36367924528301887,0.4849056603773585
spectfheart,9,0.19067796610169496,0.6412014996136353,0.9178067360314819,0.9010520487264673,0.3926837760684506,0.8911984093740098,0.8750276854928017,0.10744383792226841,0.8911984093740098,0.9952934662236987,0.0,0.9464142349535608,1.0,0.28533227840108855,0.9256699101637395,0.9428433001107419,0.45715408805031443,0.5455974842767295
spectfheart,11,0.17748917748917747,0.5924626706320758,0.9288438457526926,0.9148947951273533,0.3829260982659637,0.904709578193571,0.8864341085271319,0.09999999999999998,0.904709578193571,0.9929125138427464,0.0,0.957096810804676,1.0,0.26884719222450987,0.9365908477777831,0.948560354374308,0.4536991062562066,0.5299155908639523
spectfheart,13,0.11403508771929827,0.5317667319488184,0.9243594551326868,0.8990586932447397,0.27890667515289924,0.9374517876274426,0.9387043189368771,0.057735026918962595,0.9374517876274426,1.0,0.0,0.9636328413933992,1.0,0.21710210850517006,0.947549905003412,0.9594407530454042,0.4658018867924528,0.5229952830188679
sonar,1,0.19072164948453607,0.8562283880630274,0.8583499456715493,0.8555263157894736,0.8132248585729128,0.8210353207721628,0.8455263157894738,0.8502242286899493,0.8210353207721628,0.8807894736842105,0.796670757571045,0.8082888111047868,0.8452631578947368,0.8290870582242336,0.8359783503655605,0.8567763157894737,0.19072164948453607,0.38144329896907214
